Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year
18,24.5,31.0,18.6,-,49,0,6.9,2.2,5.4,-,,,,,10.0,2016.0
19,25.0,31.2,18.7,-,48,0,6.9,0.9,3.5,-,,,,,10.0,2016.0
20,24.6,31.1,19.1,-,50,0,6.9,1.5,3.5,-,,,,,10.0,2016.0
21,24.9,31.2,19.1,-,50,0,6.3,2.8,3.5,-,,,,,10.0,2016.0
22,24.0,31.2,19.5,-,50,0,6.9,2.4,5.4,-,,,,,10.0,2016.0
23,22.9,31.2,18.6,-,52,0,6.9,0.9,3.5,-,,,,,10.0,2016.0
24,24.6,30.2,17.7,-,47,0,5.5,1.3,5.4,-,,,,,10.0,2016.0
25,24.8,31.3,19.8,-,49,0,6.3,0.9,3.5,-,,,,,10.0,2016.0
26,24.2,31.0,18.4,-,52,0,6.9,0.7,5.4,-,,,,,10.0,2016.0
27,25.2,30.8,19.4,-,45,0,7.4,1.1,3.5,-,,,,,10.0,2016.0
28,25.2,31.0,18.6,-,40,0,6.9,0.4,3.5,-,,,,,10.0,2016.0
29,25.6,31.6,18.7,-,42,0,6.6,0.6,3.5,-,,,,,10.0,2016.0
30,25.0,32.0,21.0,-,64,0,6.9,1.9,5.4,-,,,,,10.0,2016.0
31,24.5,30.7,20.1,-,68,-,6.3,4.1,5.4,-,o,,,,10.0,2016.0
1,23.7,30.6,20.8,-,72,-,5.5,2.2,7.6,-,o,,,,11.0,2016.0
2,24.1,29.1,20.1,-,66,1.52,6.3,2.2,3.5,-,,,,,11.0,2016.0
3,25.2,30,20.9,-,61,0,6.9,2.6,7.6,-,,,,,11.0,2016.0
4,24.8,31.6,20,-,52,0,7.7,1.3,3.5,-,,,,,11.0,2016.0
5,24.7,31.6,19.1,-,47,0,6.9,3.1,7.6,-,,,,,11.0,2016.0
6,24.7,31.2,18.1,-,45,0,6.9,3.5,3.5,-,,,,,11.0,2016.0
7,24,31.5,18.7,-,49,0,6.9,2.2,3.5,-,,,,,11.0,2016.0
8,23.4,30.6,18.8,-,48,0,6.9,3,7.6,-,,,,,11.0,2016.0
9,22.5,30.3,17.7,-,49,0,6.9,2.8,7.6,-,,,,,11.0,2016.0
10,22.8,29.3,17,-,45,0,6.9,2.4,5.4,-,,,,,11.0,2016.0
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.0,2016.0
12,24,29.6,17.8,-,56,0,6.9,2.8,5.4,-,,,,,11.0,2016.0
13,24.4,30.5,20.2,-,61,0,6.9,5.6,9.4,-,,,,,11.0,2016.0
14,24.1,30.9,20.4,-,68,0,5.5,4.3,5.4,-,,,,,11.0,2016.0
15,24.6,30.1,20.3,-,61,0,6.9,2.6,7.6,-,,,,,11.0,2016.0
16,24.3,30.4,19.6,-,65,0,6.9,3.7,7.6,-,,,,,11.0,2016.0
17,23.9,31.4,20.2,-,67,0,5.5,4.3,5.4,-,,,,,11.0,2016.0
18,23.4,29.7,19.1,-,60,0,5.8,3.5,5.4,-,,,,,11.0,2016.0
19,23.1,29.7,18.2,-,55,0,6.3,3,5.4,-,,,,,11.0,2016.0
20,23.3,29.7,18.4,-,57,0,6.9,3.1,5.4,-,,,,,11.0,2016.0
21,22.9,30.5,18.1,-,47,0,6.9,3.5,5.4,-,,,,,11.0,2016.0
22,22.9,31,16.6,-,40,0,7.7,2.8,3.5,-,,,,,11.0,2016.0
23,24.3,31.9,16.5,-,39,0,7.4,1.9,5.4,-,,,,,11.0,2016.0
24,22.4,31.8,16.1,-,43,0,6.3,3.3,7.6,-,,,,,11.0,2016.0
25,22.2,31.5,16.2,-,37,0,6.9,1.9,3.5,-,,,,,11.0,2016.0
26,23.4,31.5,15.9,-,33,0,7.4,2.2,5.4,-,,,,,11.0,2016.0
27,22.6,31.5,15,-,39,0,6.9,0.9,3.5,-,,,,,11.0,2016.0
28,23,32.5,14.2,-,39,0,6.3,1.3,3.5,-,,,,,11.0,2016.0
29,22.1,33,15.6,-,44,0,6.3,1.9,3.5,-,,,,,11.0,2016.0
30,21.9,29.9,16.7,-,48,0,5.5,0.9,3.5,-,,,,,11.0,2016.0
1,21.6,30,17.6,-,58,-,6.9,3,3.5,-,o,,,,12.0,2016.0
2,21,26.9,18,-,86,5.08,5.5,2,5.4,-,o,,,,12.0,2016.0
3,21.1,26.9,18.9,-,88,4.32,6.3,4.1,5.4,-,o,,,,12.0,2016.0
4,22.8,28,19,-,73,0,6.3,3.3,5.4,-,,,,,12.0,2016.0
5,23.4,29,19.6,-,68,0,6.9,2.2,3.5,-,,,,,12.0,2016.0
6,22,29.4,18,-,62,0,6.3,2.8,3.5,-,,,,,12.0,2016.0
7,22.1,28,15,-,59,0,6.3,2.4,5.4,-,,,,,12.0,2016.0
8,22.8,29,18.4,-,61,0,6.6,1.9,5.4,-,,,,,12.0,2016.0
9,22.6,29.5,16.2,-,42,0,6.9,1.9,3.5,-,,,,,12.0,2016.0
10,20.1,30.3,15,-,41,0,6.9,1.9,3.5,-,,,,,12.0,2016.0
11,21.7,28,12,-,46,0,6.3,2.2,3.5,-,,,,,12.0,2016.0
12,21,28.4,18.5,-,66,-,5.5,5.7,7.6,-,o,,,,12.0,2016.0
13,18.9,25,17.7,-,97,60.71,4,4.3,5.4,-,o,,,,12.0,2016.0
14,20.3,22,18.6,-,90,4.32,4,3.9,5.4,-,o,,,,12.0,2016.0
15,21.8,26.5,17.9,-,70,0,6.3,3.7,7.6,-,,,,,12.0,2016.0
16,20.8,27.3,18.4,-,81,-,6.3,3.3,5.4,-,o,,,,12.0,2016.0
17,22.4,27.5,18,-,64,0.25,7.4,2,3.5,-,,,,,12.0,2016.0
18,22.3,28.4,16.8,-,59,0,5.8,1.9,3.5,-,,,,o,12.0,2016.0
19,22,28.9,16.7,-,57,0,6.3,2.8,5.4,-,,,,,12.0,2016.0
20,21.8,29.4,15.6,-,67,0,6.9,3.5,5.4,-,,,,,12.0,2016.0
21,22.6,29,17.7,-,63,0,5.8,1.3,3.5,-,,,,o,12.0,2016.0
22,22.3,30.4,16.5,-,43,0,6,1.9,3.5,-,,,,,12.0,2016.0
23,21.3,31,14,-,40,0,6,2.2,3.5,-,,,,,12.0,2016.0
24,21.6,30.3,14.4,-,42,0,6,2.2,3.5,-,,,,,12.0,2016.0
25,20.6,30.5,14.7,-,62,0,6,2.2,3.5,-,,,,,12.0,2016.0
26,21.8,29,14.8,-,46,0,5.8,1.5,3.5,-,,,,,12.0,2016.0
27,21.5,30.4,14.9,-,42,0,6,3,5.4,-,,,,,12.0,2016.0
28,21.9,29.8,16.4,-,58,0,6.8,3.3,3.5,-,,,,,12.0,2016.0
29,20.8,28.7,15.5,-,54,0,6,2.8,3.5,-,,,,,12.0,2016.0
30,20.8,28.2,14.8,-,56,0,5.8,3.1,3.5,-,,,,o,12.0,2016.0
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0,2016.0
1,21.0,27.6,14.6,-,61,0,6.0,2.2,3.5,-,,,,,1.0,2017.0
2,21.6,27.7,17.0,-,59,0,6.8,2.0,3.5,-,,,,,1.0,2017.0
3,22.3,29.0,16.1,-,48,0,6.9,2.8,3.5,-,,,,,1.0,2017.0
4,21.8,29.5,15.8,-,54,0,6.8,3.0,3.5,-,,,,,1.0,2017.0
5,21.9,29.0,15.5,-,56,0,6.0,2.2,3.5,-,,,,,1.0,2017.0
6,21.0,28.6,16.0,-,56,0,6.8,1.3,3.5,-,,,,,1.0,2017.0
7,20.9,29.0,16.0,-,66,0,5.5,2.2,3.5,-,,,,,1.0,2017.0
8,20.9,27.8,16.0,-,62,0,6.3,3.0,5.4,-,,,,,1.0,2017.0
9,21.0,28.5,15.0,-,58,0,6.8,3.0,5.4,-,,,,,1.0,2017.0
10,22.1,28.1,16.0,-,55,0,6.0,1.1,3.5,-,,,,,1.0,2017.0
11,22.0,29.4,16.6,-,60,0,6.3,2.2,3.5,-,,,,,1.0,2017.0
12,21.8,29.2,16.4,-,61,0,6.3,1.1,3.5,-,,,,,1.0,2017.0
13,21.2,28.0,16.9,-,66,0,5.5,2.2,3.5,-,,,,,1.0,2017.0
14,20.7,28.3,17.2,-,61,0,6.3,2.2,3.5,-,,,,,1.0,2017.0
15,20.7,27.2,15.5,-,61,0,6.3,3.3,5.4,-,,,,,1.0,2017.0
16,20.9,27.6,15.7,-,57,0,6.0,2.8,5.4,-,,,,,1.0,2017.0
17,21.3,28.0,15.4,-,47,0,6.0,2.4,5.4,-,,,,,1.0,2017.0
18,20.4,28.9,14.4,-,57,0,6.8,3.9,5.4,-,,,,,1.0,2017.0
19,20.4,28.2,15.8,-,64,0,6.3,2.8,7.6,-,,,,,1.0,2017.0
20,21.7,27.6,15.3,-,64,0,6.3,3.5,5.4,-,,,,,1.0,2017.0
21,21.7,28.9,18.5,-,68,0,6.3,5.2,11.1,-,,,,,1.0,2017.0
22,23.3,30.0,16.8,-,47,0,7.4,4.4,7.6,-,,,,,1.0,2017.0
23,22.4,30.3,15.9,-,52,0,6.3,3.9,7.6,-,,,,,1.0,2017.0
24,22.4,29.5,16.0,-,52,0,6.9,3.7,9.4,-,,,,,1.0,2017.0
25,22.6,30.3,16.7,-,52,0,6.3,3.1,5.4,-,,,,,1.0,2017.0
26,21.9,29.2,18.3,-,75,-,4.0,3.7,7.6,-,o,,,,1.0,2017.0
27,22.1,26.0,19.7,-,79,0.25,6.3,3.5,5.4,-,o,,,,1.0,2017.0
28,22.7,26.2,20.0,-,76,0,6.0,4.3,5.4,-,,,,,1.0,2017.0
29,23.7,28.7,19.2,-,70,0,6.0,3.3,5.4,-,,,,,1.0,2017.0
30,24.1,30.6,17.9,-,58,0,6.8,2.8,3.5,-,,,,,1.0,2017.0
31,23.9,31.7,18.2,-,54,0,6.9,2.8,7.6,-,,,,,1.0,2017.0
1,23.1,32.0,16.0,-,46,0,6.9,3.3,3.5,-,,,,,2.0,2017.0
2,23.5,31.5,16.4,-,40,0,7.7,3.1,3.5,-,,,,,2.0,2017.0
3,22.7,31.7,16.7,-,50,0,6.9,3.1,5.4,-,,,,,2.0,2017.0
4,21.9,30.0,16.6,-,49,0,6.9,4.3,5.4,-,,,,,2.0,2017.0
5,22.2,29.3,15.9,-,47,0,8.5,4.1,5.4,-,,,,,2.0,2017.0
6,22.9,30.7,16.0,-,45,0,6.9,2.8,5.4,-,,,,,2.0,2017.0
7,23.9,30.9,16.1,-,36,0,6.9,3.1,5.4,-,,,,,2.0,2017.0
8,23.8,32.2,16.6,-,37,0,6.3,3.0,7.6,-,,,,,2.0,2017.0
9,23.4,32.0,15.8,-,35,0,6.9,3.1,5.4,-,,,,,2.0,2017.0
10,23.4,32.1,15.5,-,34,0,6.9,2.8,3.5,-,,,,,2.0,2017.0
11,22.8,32.6,16.1,-,42,0,6.9,2.8,3.5,-,,,,,2.0,2017.0
12,21.5,31.0,15.2,-,48,0,6.0,2.4,3.5,-,,,,o,2.0,2017.0
13,22.1,29.6,15.8,-,54,0,6.9,4.3,5.4,-,,,,,2.0,2017.0
14,22.6,28.8,17.4,-,61,0,6.3,3.5,5.4,-,,,,,2.0,2017.0
15,23.1,29.0,17.3,-,45,0,6.9,3.9,5.4,-,,,,,2.0,2017.0
16,22.2,29.8,16.1,-,41,0,5.5,3.3,5.4,-,,,,,2.0,2017.0
17,22.2,29.5,15.9,-,48,0,6.9,3.9,5.4,-,,,,,2.0,2017.0
18,23.8,30.5,16.4,-,39,0,6.3,2.2,3.5,-,,,,,2.0,2017.0
19,23.7,31.2,16.8,-,42,0,6.9,1.5,5.4,-,,,,,2.0,2017.0
20,24.6,31.8,17.7,-,38,0,6.3,1.9,3.5,-,,,,,2.0,2017.0
21,25.9,33.4,19.3,-,41,0,6.3,2.4,5.4,-,,,,,2.0,2017.0
22,26.7,34.5,19.2,-,37,0,6.3,1.5,3.5,-,,,,,2.0,2017.0
23,26.8,35.2,19.2,-,35,0,6.9,1.9,3.5,-,,,,,2.0,2017.0
24,27.2,35.0,19.7,-,31,0,6.9,2.8,7.6,-,,,,,2.0,2017.0
25,26.7,35.5,19.0,-,31,0,5.5,1.9,3.5,-,,,,,2.0,2017.0
26,25.8,34.9,20.0,-,41,0,6.9,3.3,5.4,-,,,,,2.0,2017.0
27,24.3,33.3,19.1,-,36,0,6.9,4.3,9.4,-,,,,,2.0,2017.0
28,24.8,31.6,17.4,-,28,0,6.9,3.3,7.6,-,,,,,2.0,2017.0
1,24.2,32.5,16.9,-,29,0,6.9,3.3,7.6,-,,,,,3.0,2017.0
2,24.4,32.0,15.7,-,33,0,6.9,3.9,5.4,-,,,,,3.0,2017.0
3,25.8,32.0,18.2,-,43,0,6.9,3.0,5.4,-,,,,,3.0,2017.0
4,26.3,33.2,20.7,-,52,0,6.9,2.0,5.4,-,,,,,3.0,2017.0
5,27.2,32.8,21.5,-,54,-,6.3,1.9,3.5,-,o,,,,3.0,2017.0
6,26.0,34.5,22.0,-,62,-,6.9,3.0,7.6,-,o,,o,,3.0,2017.0
7,26.2,33.1,21.5,-,60,-,6.9,3.0,5.4,-,o,,,,3.0,2017.0
8,25.6,33.8,21.1,-,62,36.83,6.9,0.4,3.5,-,,,,,3.0,2017.0
9,26.7,32.5,21.2,-,54,0,6.9,2.8,5.4,-,,,,,3.0,2017.0
10,27.0,33.6,21.9,-,48,0,6.9,3.9,5.4,-,,,,,3.0,2017.0
11,27.3,33.5,21.0,-,36,0,6.9,2.8,3.5,-,,,,,3.0,2017.0
12,27.4,33.7,21.0,-,40,0,6.9,1.9,3.5,-,,,,,3.0,2017.0
13,26.6,34.3,22.2,-,57,-,6.9,3.3,3.5,-,o,,,,3.0,2017.0
14,25.2,34.0,22.0,-,67,2.54,6.9,3.1,5.4,-,,,,,3.0,2017.0
15,25.3,30.4,20.8,-,57,0,6.9,3.9,7.6,-,,,,,3.0,2017.0
16,26.0,31.5,20.3,-,50,0,6.9,1.9,3.5,-,,,,,3.0,2017.0
17,27.2,32.1,21.0,-,48,0,6.9,2.6,7.6,-,,,,,3.0,2017.0
18,27.9,33.8,21.9,-,45,0,6.9,3.0,5.4,-,,,,,3.0,2017.0
19,28.0,35.0,22.4,-,45,0,6.9,3.1,5.4,-,,,,,3.0,2017.0
20,28.0,36.0,23.2,-,48,0,6.9,3.0,5.4,-,,,,,3.0,2017.0
21,27.4,34.8,22.4,-,49,0,6.9,2.4,3.5,-,,,,,3.0,2017.0
22,27.4,33.6,22.0,-,43,0,6.9,3.1,7.6,-,,,,,3.0,2017.0
23,27.4,34.0,20.6,-,35,0,6.9,3.3,5.4,-,,,,,3.0,2017.0
24,27.7,34.7,20.6,-,28,0,6.9,2.2,5.4,-,,,,,3.0,2017.0
25,28.1,35.6,20.6,-,25,0,6.9,1.9,3.5,-,,,,,3.0,2017.0
26,28.6,37.2,21.6,-,28,0,6.9,2.8,5.4,-,,,,,3.0,2017.0
27,28.3,36.1,21.2,-,28,0,6.9,2.4,5.4,-,,,,,3.0,2017.0
28,28.8,35.3,22.0,-,32,0,6.9,3.5,5.4,-,,,,,3.0,2017.0
29,28.8,36.0,22.4,-,36,0,6.9,2.8,5.4,-,,,,,3.0,2017.0
30,28.4,35.9,23.0,-,37,0,6.9,2.8,3.5,-,,,,,3.0,2017.0
31,29.2,35.4,22.1,-,30,0,6.9,2.8,5.4,-,,,,,3.0,2017.0
1,28.6,35.8,22.5,-,34,0,6.9,2.8,5.4,-,,,,,4.0,2017.0
2,28.9,36.3,21.9,-,40,0,6.9,3.1,3.5,-,,,,,4.0,2017.0
3,29.4,35.6,23.5,-,39,0,6.9,3.9,5.4,-,,,,,4.0,2017.0
4,29.2,35.5,24.0,-,47,0,6.9,4.3,5.4,-,,,,,4.0,2017.0
5,27.4,36.1,22.0,-,55,-,6.9,3.9,5.4,-,o,,o,,4.0,2017.0
6,27.9,35.5,22.4,-,53,3.56,6.9,3.9,5.4,-,o,,,,4.0,2017.0
7,28.6,35.5,22.5,-,49,0.51,6.9,3.0,5.4,-,,,,,4.0,2017.0
8,30.1,36.0,24.5,-,39,0,6.9,3.5,5.4,-,,,,,4.0,2017.0
9,29.4,36.5,24.4,-,43,0,8.5,3.5,3.5,-,,,,,4.0,2017.0
10,28.7,36.0,23.4,-,51,-,6.9,3.0,5.4,-,o,,,,4.0,2017.0
11,29.4,35.6,23.5,-,42,0,6.9,3.0,5.4,-,,,,,4.0,2017.0
12,29.9,36.0,24.0,-,40,0,6.9,2.4,5.4,-,,,,,4.0,2017.0
13,29.3,37.0,24.0,-,31,0,6.9,1.9,3.5,-,,,,,4.0,2017.0
14,28.8,36.5,23.2,-,36,0,6.9,4.1,7.6,-,,,,,4.0,2017.0
15,29.0,35.6,22.6,-,38,0,6.9,3.9,5.4,-,,,,,4.0,2017.0
16,26.9,36.8,23.2,-,58,0,6.9,3.7,7.6,-,,,,,4.0,2017.0
17,25.7,36.2,22.2,-,61,3.56,6.3,4.6,7.6,-,o,,o,,4.0,2017.0
18,28.6,35.0,20.6,-,52,12.7,6.9,3.3,7.6,-,o,,,,4.0,2017.0
19,28.9,35.6,23.5,-,53,0,6.9,4.1,5.4,-,,,,,4.0,2017.0
20,26.6,35.7,23.0,-,65,0,6.9,4.3,7.6,-,,,,,4.0,2017.0
21,26.9,35.2,21.7,-,60,1.02,6.3,4.4,5.4,-,,,,,4.0,2017.0
22,28.6,34.0,22.7,-,51,0,6.9,4.8,7.6,-,,,,,4.0,2017.0
23,29.2,35.5,23.6,-,42,0,6.9,3.1,5.4,-,,,,,4.0,2017.0
24,29.6,36.4,22.9,-,43,0,6.9,3.7,7.6,-,,,,,4.0,2017.0
25,27.5,37.0,22.6,-,53,-,6.9,4.8,7.6,-,o,,o,,4.0,2017.0
26,28.7,37.0,22.5,-,47,1.02,6.9,1.3,3.5,-,,,,,4.0,2017.0
27,29.1,35.6,24.0,-,48,0,6.9,3.0,5.4,-,,,,,4.0,2017.0
28,28.6,35.9,23.5,-,47,-,6.9,3.9,7.6,-,o,,,,4.0,2017.0
29,25.6,35.3,21.0,-,60,1.27,6.9,2.8,3.5,-,o,,o,,4.0,2017.0
30,28.3,35.6,20.1,-,43,6.1,6.9,3.3,5.4,-,,,,,4.0,2017.0
1,26.8,35.6,20.5,-,48,0,6.9,3.9,9.4,-,o,,o,,5.0,2017.0
2,27.6,35.1,22.3,-,49,0,6.9,3.3,7.6,-,,,,,5.0,2017.0
3,28.2,34.2,23.3,-,51,0,6.9,2.8,3.5,-,,,,,5.0,2017.0
4,28.7,34.2,23.4,-,47,0,6.9,11.1,77.8,-,,,,,5.0,2017.0
5,29.8,35.9,24.4,-,48,0,6.9,3.3,5.4,-,,,,,5.0,2017.0
6,28.9,36.0,24.2,-,52,-,6.9,3.7,7.6,-,o,,,,5.0,2017.0
7,27.3,36.6,21.0,-,55,-,6.3,3.1,7.6,-,o,,o,,5.0,2017.0
8,26.9,37.0,20.8,-,59,0,6.9,2.8,3.5,-,,,,,5.0,2017.0
9,26.0,33.2,22.5,-,67,-,6.9,3.1,7.6,-,o,,,,5.0,2017.0
10,27.0,33.2,21.5,-,58,0,6.9,3.3,5.4,-,,,o,,5.0,2017.0
11,26.9,34.4,22.0,-,61,0,6.9,3.0,7.6,-,,,,,5.0,2017.0
12,27.6,32.5,23.0,-,61,0,6.9,0.9,3.5,-,,,,,5.0,2017.0
13,28.1,33.0,23.7,-,60,0,6.9,2.0,5.4,-,,,,,5.0,2017.0
14,27.1,33.8,22.5,-,63,0,6.9,5.0,7.6,-,,,o,,5.0,2017.0
15,27.1,35.0,21.8,-,58,2.54,6.3,6.9,18.3,-,,,o,,5.0,2017.0
16,29.2,35.2,23.5,-,53,0,6.9,3.3,5.4,-,,,,,5.0,2017.0
17,27.6,36.4,22.6,-,66,-,6.9,4.3,5.4,-,o,,o,,5.0,2017.0
18,26.1,34.5,20.0,-,65,9.91,6.9,5.6,11.1,-,o,,o,,5.0,2017.0
19,26.2,35.5,19.4,-,67,20.07,6.9,4.3,7.6,-,,,,,5.0,2017.0
20,26.8,33.7,20.2,-,61,0,6.9,4.8,9.4,-,o,,o,,5.0,2017.0
21,26.1,35.1,19.9,-,70,40.89,6.9,4.6,7.6,-,,,,,5.0,2017.0
22,25.7,32.0,19.5,-,73,0,6.9,4.3,7.6,-,o,,o,,5.0,2017.0
23,26.7,32.5,19.4,-,64,28.7,6.9,2.6,7.6,75.9,o,,,,5.0,2017.0
24,26.5,33.5,20.5,-,64,12.95,6.9,3.7,9.4,35.2,o,,o,,5.0,2017.0
25,27.6,34.0,21.9,-,67,0,8.5,4.3,7.6,-,,,,,5.0,2017.0
26,26.2,33.3,21.0,-,75,0,6.9,6.1,9.4,-,o,,o,,5.0,2017.0
27,23.1,33.1,20.0,-,84,83.31,6.3,5.0,7.6,-,o,,o,,5.0,2017.0
28,24.9,30.0,20.0,-,76,39.88,6.9,6.9,11.1,-,,,,,5.0,2017.0
29,25.5,30.4,21.3,-,71,0,6.9,6.1,9.4,-,,,,,5.0,2017.0
30,25.2,30.5,21.4,-,73,-,6.9,5.9,9.4,-,o,,,,5.0,2017.0
31,24.9,31.2,20.8,-,74,0.51,6.9,6.3,9.4,-,,,,,5.0,2017.0
1,26.1,31.5,20.8,-,69,0,6.9,4.4,5.4,-,,,,,6.0,2017.0
2,26.4,32.1,21.8,-,70,0,6.9,6.3,9.4,-,,,,,6.0,2017.0
3,25.7,32.4,22.0,-,70,0,6.9,6.3,7.6,-,,,,,6.0,2017.0
4,26.2,32.2,20.7,-,64,0,6.9,7.4,9.4,-,,,,,6.0,2017.0
5,26.1,32.0,21.7,-,66,-,6.9,5.2,7.6,-,o,,,,6.0,2017.0
6,25.9,32.0,21.8,-,67,-,6.3,6.3,9.4,-,o,,,,6.0,2017.0
7,23.9,31.2,22.0,-,71,-,6.9,7.4,9.4,-,o,,,,6.0,2017.0
8,25.0,29.6,21.5,-,67,0,6.9,7.4,9.4,-,,,,,6.0,2017.0
9,23.4,29.6,21.1,-,77,0,6.9,8.1,14.8,-,,,,,6.0,2017.0
10,23.9,28.1,20.7,-,74,8.64,6.6,10.6,18.3,-,o,,,,6.0,2017.0
11,23.3,27.9,20.8,-,75,0,6.9,11.1,18.3,-,o,,,,6.0,2017.0
12,22.4,28.3,20.2,-,83,1.78,5.5,7.4,11.1,-,o,,,,6.0,2017.0
13,24.2,27.5,20.7,-,78,1.02,6.9,7.2,9.4,-,,,,,6.0,2017.0
14,25.8,29.7,22.0,-,66,1.02,6.9,7.4,11.1,-,,,,,6.0,2017.0
15,25.1,31.2,21.5,-,67,0,6.9,7.0,9.4,-,,,,,6.0,2017.0
16,22.9,29.5,21.0,-,79,-,6.3,5.0,7.6,-,o,,,,6.0,2017.0
17,23.1,28.4,20.6,-,80,7.87,7.4,5.4,74.1,-,,,,,6.0,2017.0
18,23.8,28.0,20.2,-,77,0,6.9,5.2,7.6,-,o,,,,6.0,2017.0
19,23.4,29.0,20.0,-,76,3.56,6.9,5.2,9.4,-,o,,,,6.0,2017.0
20,24.2,28.0,21.0,-,83,0,6.9,5.7,7.6,-,,,,,6.0,2017.0
21,24.6,29.0,20.8,-,75,0.25,6.9,7.8,9.4,-,,,,,6.0,2017.0
22,24.4,29.5,20.5,-,75,0,6.9,6.5,9.4,-,,,,,6.0,2017.0
23,24.8,29.8,20.0,-,67,-,6.9,6.3,9.4,-,o,,,,6.0,2017.0
24,24.4,30.5,21.0,-,71,0,6.3,8.3,11.1,-,,,,,6.0,2017.0
25,23.8,29.4,20.6,-,77,-,6.9,8.9,14.8,-,o,,,,6.0,2017.0
26,24.2,29.0,20.4,-,71,0,7.4,11.9,18.3,-,o,,,,6.0,2017.0
27,23.6,29.5,20.4,-,73,361.19,7.4,10.9,14.8,-,o,,,,6.0,2017.0
28,24.3,29.8,20.3,-,63,0,6.6,10.9,18.3,-,o,,,,6.0,2017.0
29,24.3,29.1,20.4,-,68,0,6.9,10.0,14.8,-,,,,,6.0,2017.0
30,24.2,29.0,20.8,-,68,0,6.9,9.3,11.1,-,,,,,6.0,2017.0
1,24.6,29.0,19.3,-,69,-,6.9,8.0,11.1,-,o,,,,7.0,2017.0
2,25.2,29.7,20.5,-,66,0,6.9,7.2,11.1,-,,,,,7.0,2017.0
3,23.8,29.9,20.9,-,76,-,6.9,7.6,14.8,-,o,,,,7.0,2017.0
4,23.7,28.7,20.4,-,76,-,6.9,6.3,7.6,-,o,,,,7.0,2017.0
5,23.2,28.2,20.0,-,79,0.76,6.9,6.5,11.1,-,o,,o,,7.0,2017.0
6,23.8,29.2,20.2,-,76,6.1,6.9,5.0,11.1,-,,,,,7.0,2017.0
7,23.2,29.3,20.5,-,79,6.1,6.9,3.9,5.4,-,o,,,,7.0,2017.0
8,23.2,27.4,20.4,-,78,2.54,6.9,4.4,7.6,-,,,,,7.0,2017.0
9,24.4,28.2,20.2,-,68,0,6.9,5.0,9.4,-,,,,,7.0,2017.0
10,24.8,30.3,20.5,-,66,0,6.9,5.0,11.1,-,,,,,7.0,2017.0
11,24.1,30.0,20.8,-,72,0,6.9,6.7,11.1,-,,,,,7.0,2017.0
12,23.7,29.5,21.0,-,75,-,6.3,5.7,11.1,-,o,,,,7.0,2017.0
13,22.9,28.5,20.0,-,75,1.52,7.4,7.6,51.9,-,,,,,7.0,2017.0
14,22.9,27.0,20.0,-,73,0,6.9,9.4,14.8,-,,,,,7.0,2017.0
15,22.2,27.2,20.2,-,80,-,6.9,11.1,14.8,-,o,,,,7.0,2017.0
16,23.2,28.0,19.7,-,74,0,6.9,10.0,14.8,-,,,,,7.0,2017.0
17,23.9,28.8,20.0,-,70,0,7.7,11.9,14.8,-,,,,,7.0,2017.0
18,22.9,28.3,20.7,-,78,-,6.9,9.1,11.1,-,o,,,,7.0,2017.0
19,22.2,26.6,20.6,-,87,-,6.9,10.2,14.8,-,o,,,,7.0,2017.0
20,23.5,26.7,20.6,-,66,9.4,6.9,9.1,11.1,-,o,,,,7.0,2017.0
21,23.8,28.7,19.7,-,74,0.76,6.9,8.1,11.1,-,o,,,,7.0,2017.0
22,24.8,29.0,20.0,-,69,0,6.3,8.9,11.1,-,,,,,7.0,2017.0
23,24.4,30.5,20.5,-,70,0,6.9,10.0,14.8,-,,,,,7.0,2017.0
24,24.8,30.3,20.2,-,68,-,6.9,7.6,11.1,-,o,,,,7.0,2017.0
25,25.2,30.3,20.5,-,65,-,6.9,7.2,9.4,-,o,,,,7.0,2017.0
26,25.4,30.5,20.5,-,64,0,6.9,9.1,14.8,-,,,,,7.0,2017.0
27,24.4,30.2,20.5,-,71,-,6.9,8.3,14.8,-,o,,o,,7.0,2017.0
28,24.7,31.1,21.0,-,71,11.94,6.9,6.7,11.1,-,o,,,,7.0,2017.0
29,24.7,31.3,20.6,-,69,10.67,6.9,6.9,9.4,-,,,,,7.0,2017.0
30,25.2,30.7,21.3,-,72,0,6.3,4.8,9.4,-,o,,,,7.0,2017.0
31,24.9,30.7,22.0,-,75,1.27,5.8,3.0,7.6,-,o,,,,7.0,2017.0
1,25.2,30.5,21.4,-,67,8.38,6.9,4.8,11.1,-,o,,,,8.0,2017.0
2,25.0,31.5,21.6,-,69,1.78,6.9,5.7,9.4,-,o,,,,8.0,2017.0
3,24.3,31.2,20.3,-,72,0,6.9,8.9,14.8,-,o,,,,8.0,2017.0
4,23.8,29.5,20.3,-,74,-,6.3,8.5,14.8,-,o,,,,8.0,2017.0
5,24.3,29.0,21.3,-,74,0,6.9,7.4,11.1,-,,,,,8.0,2017.0
6,24.8,29.5,21.3,-,69,0,6.9,4.8,7.6,-,,,,,8.0,2017.0
7,25.7,30.2,21.2,-,65,0,6.3,7.2,11.1,-,,,,,8.0,2017.0
8,25.8,31.2,22.0,-,66,-,6.9,5.0,14.8,-,o,,,,8.0,2017.0
